s/w_ratio,snippets,words,volid,date,author,title
0.0005115276407614454,14,27369,uc1.$b440752,1913,"Holley, Marietta,",Samantha on the woman question
0.0005114745272225587,38,74295,00010381,1932,"Fitzgerald, Zelda",Save me the waltz
0.0005102096797199882,93,182278,wu.89094591765,1923,"Parsons, Elsie Worthington Clews,",Folk-lore from the Cape Verde islands
0.0005101592048553083,29,56845,uc2.ark:/13960/t54f1zj3g,1907,"Morrison, Arthur,","Martin Hewitt, investigator"
0.0005099156422165811,46,90211,nyp.33433074812078,1911,"Child, Richard Washburn,",The man in the shadow
0.000509617078909454,295,578866,00010879,1947,"Williams, Ben Ames",House divided
0.0005095099027092264,179,351318,00010378,1932,"Farrell, James T.",Studs Lonigan
0.0005084036126562593,17,33438,mdp.39015049418760,1911,"Butler, Ellis Parker,",The adventures of a suburbanite
0.00050793026608992,31,61032,00010649,1941,"Rawson, Clayton",Death out of thin air
0.0005077909642224995,35,68926,00010858,1947,"Macdonald, Ross",Blue city
0.0005077203356927396,34,66966,00010229,1924,"Terhune, Albert Payson",Treve
0.0005057296874820408,44,87003,uc2.ark:/13960/t4wh2gq5h,1917,"Ridge, W. Pett",The amazing years
0.0005055830817455617,35,69227,uva.x001478990,1903,"Nicholas, Francis Child,",Around the Caribbean and across Panama;
0.0005035380171202926,57,113199,uc2.ark:/13960/t77s7kp8b,1915,"Mackenzie, Compton,",Plashers Mead
0.0005014416447285947,24,47862,uc2.ark:/13960/t2w37mw44,1907,"Baker, Ray Stannard,",Adventures in contentment
0.0005009826968283941,13,25949,mdp.39015002725482,1916,"Ferber, Edna,",Personality plus;
0.0005006836257197327,26,51929,00010812,1946,"Dent, Lester",Lady to kill
0.0004975998126683058,34,68328,00010628,1941,"Attaway, William",Blood on the forge
0.0004965712934499882,21,42290,mdp.39015030709672,1910,"Mitchell, S. Weir",The Guillotine club
0.0004948223587732004,55,111151,00010258,1926,"Hemingway, Ernest",The sun also rises
0.0004941606681052233,30,60709,00010581,1939,"Gardner, Erle Stanley",The case of the rolling bones
0.0004939647638468456,39,78953,uc2.ark:/13960/t7br8rp8c,1915,"Tremlett, Horace,",Looking for Grace
0.0004938053877694987,56,113405,uc2.ark:/13960/t7wm1b89f,1905,"Pemberton, Max,",Mid the thick arrows
0.0004921259842519685,31,62992,mdp.39015063946969,1912,"Norton, Roy,",The plunderer
0.0004904188895002512,41,83602,wu.89098883309,1903,<blank>,Twenty tales by twenty women
0.0004902743255877591,43,87706,00010729,1943,"Stuart, Jesse",Taps for Private Tussie
0.0004901712218785389,29,59163,00010261,1926,"Rinehart, Mary Roberts",Nomad's land
0.0004894339839926297,17,34734,nyp.33433074806310,1920,"Wynne, Madeline Yale,",An ancestral invasion
0.00048818995782869725,47,96274,00010244,1925,"Hill, Grace Livingston",Not under the law
0.0004876830298200331,41,84071,00010935,1949,"Davis, Dorothy Salisbury",The Judas cat
0.0004864759680871765,20,41112,nyp.33433082520531,1922,"Cheley, F. H.",Camp-fire yarns
0.00048645230335165636,40,82228,00010911,1948,"Queen, Ellery",Ten days' wonder
0.0004860358171009833,65,133735,00010781,1945,"Lewis, Sinclair",Cass Timberlane
0.0004833816715004834,29,59994,nyp.33433076087695,1912,"Isham, Frederic Stewart,",A man and his money
0.0004833806113492679,38,78613,00010358,1931,"Palmer, Stuart",The penguin pool murder
0.00048330191870861726,30,62073,nyp.33433074952163,1914,"Curle, Richard,",Life is a dream
0.00048306486074726416,52,107646,uc2.ark:/13960/t0js9kw8n,1901,"Thackeray, William Makepeace,",Complete works
0.0004820189708894971,28,58089,00010820,1946,"McCullers, Carson",The member of the wedding
0.0004811790260936512,35,72738,mdp.39015066051320,1923,"Twain, Mark,",Pudd'nhead Wilson
0.0004810907853513723,41,85223,nyp.33433076082423,1922,"MacGowan, Alice,",The million-dollar suitcase
0.0004800282964048407,38,79162,mdp.39015063546389,1921,"Davey, Norman,",The pilgrim of a smile
0.00047999040019199615,16,33334,00010725,1943,"Richter, Conrad",The free man
0.0004793289394847214,32,66760,nyp.33433082547195,1919,"Gross, Mark S.",Double-eagles
0.0004790891669484838,34,70968,00010587,1939,"Stout, Rex",Double for death
0.0004789490489440314,42,87692,njp.32101068170511,1922,"Hough, Emerson,",The covered wagon
0.00047859611805370914,27,56415,00010580,1939,"Gardner, Erle Stanley",The case of the perjured parrot
0.00047812807977908533,49,102483,uva.x002264542,1903,"Courtilz de Sandras, Gatien,",Memoirs of Monsieur d'Artignan
0.000478049557804159,48,100408,00010638,1941,"Ferber, Edna",Saratoga trunk
0.0004777350330642931,19,39771,umn.319510024638086,1915,"Rockwood, Roy.","Dave Dashaway, air champion, or, Wizard work in the clouds"
0.0004774090058434862,25,52366,uc2.ark:/13960/t70v8bf7q,1921,"Burke, Thomas,",More Limehouse nights
0.0004770395395395395,61,127872,nyp.33433074875893,1917,"McKenna, Stephen,","Sonia, between two worlds"
0.0004755786206551304,57,119854,uc2.ark:/13960/t6pz59632,1919,"Marshall, Archibald,",The eldest son
0.00047548856450002375,30,63093,nyp.33433074927314,1921,"Hay, Ian.",The willing horse;
0.0004752801512447059,45,94681,nyp.33433074861554,1907,"Hueffer, Oliver Madox,",The artisitic temperament
0.000475136456872675,41,86291,uc2.ark:/13960/t5h99180b,1911,"Sheldon, Charles M.,",The high calling
0.0004745083566193916,9,18967,uc2.ark:/13960/t9q23rr7z,1900,"Pike, Louise.",Southern echoes
0.00047380266119161367,24,50654,pst.000006715885,1907,"Stevenson, Robert Louis,","The story of a lie, and other tales"
0.00047206098328554446,27,57196,00010294,1928,"McKay, Claude",Home to Harlem
0.0004714493471625142,59,125146,00010695,1943,"Appel, Benjamin",The dark stain
0.00047143126532151613,40,84848,wu.89015458474,1923,<blank>,The French immortals
0.0004710521991564879,86,182570,miun.agy7779.0001.001,1923,"Parsons, Elsie Worthington Clews,",Folk-lore from the Cape Verde islands
0.0004689023932778153,25,53316,00010732,1944,"Bellow, Saul",Dangling man
0.00046820258641566703,29,61939,00010704,1943,"Daly, Elizabeth",Evidence of things seen
0.0004677581022385566,14,29930,00010478,1935,"McCoy, Horace",They shoot horses: don't they?
0.0004676830979328407,10,21382,uc2.ark:/13960/t6xw4bx6f,1922,"Sinclair, May.",Life and death of Harriett Frean
0.00046736615801649804,20,42793,nyp.33433074866090,1914,"Jones, Mabel Cronise.",Rome's fool
0.0004672956213137322,37,79179,uc1.31158003850400,1915,"Barrie, J. M.",Peter and Wendy
0.0004668075278856076,38,81404,00010414,1933,"Paterson, Isabel",Never ask the end
0.00046614474391920156,39,83665,00010320,1929,"Steinbeck, John",Cup of Gold
0.0004651042608718121,18,38701,uc2.ark:/13960/t1jh3dk8s,1916,"Dunsany, Edward John Moreton Drax Plunkett,",Tales of wonder
0.0004637233117573181,48,103510,00010684,1942,"Powell, Dawn",A time to be born
0.0004637143519591931,26,56069,nyp.33433074870761,1902,"Tynan, Katharine,",The handsome quaker and other stories
0.00046371159516788736,39,84104,00010486,1936,"Disney, Dorothy Cameron",Death in the back seat
0.0004636068613815484,22,47454,mdp.39015030032554,1917,"Fisher, Dorothy Canfield,",Understood Betsy
0.00046347989129289825,22,47467,uc1.b3687943,1920,"Holliday, Robert Cortes,",Men and books and cities
0.0004619212945716798,31,67111,00010551,1938,"McCloy, Helen",Dance of death
0.00046097656111485406,13,28201,00010255,1926,"Cather, Willa",My mortal enemy
0.00046026388462718626,72,156432,nyp.33433074847652,1907,"Burgess, Gelett,",The heart line;
0.0004590665646518745,30,65350,uc2.ark:/13960/t8gf0pm9h,1910,"Foster, R. F.",Cab no. 44
0.00045856261464065367,55,119940,nyp.33433076084478,1914,"Hughes, Rupert,",Clipped wings
0.0004576905473440487,34,74286,mdp.39015017929921,1904,"Wiggin, Kate Douglas Smith,",Rebecca of Sunnybrook Farm
0.00045731707317073173,39,85280,mdp.39015063765146,1904,"Crockett, S. R.",Red cap tales
0.0004570383912248629,12,26256,nyp.33433076047806,1918,"Vorse, Mary Heaton,",I've come to stay
0.0004566370438020303,26,56938,00010888,1948,"Capote, Truman",Other voices: other rooms
0.00045567889826968595,36,79003,uc2.ark:/13960/t9f47jx5g,1905,"Lyons, Albert Edwin,","Mister Bill, ""a man"""
0.0004553388479927146,48,105416,00010507,1936,"Steinbeck, John",In dubious battle
0.00045452479432753055,10,22001,mdp.39015063938313,1905,"Long, John Luther,",Seffy
0.000452971818681852,42,92721,00010760,1944,"Venning, Michael",Jethro Hammer
0.00045245944024303533,21,46413,nyp.33433076042526,1915,"Taber, Ralph Graham.",Chained lightning
0.0004513917913566831,27,59815,nyp.33433074807771,1921,"Fenger, Frederic A.",The golden parrot
0.00045029832263874815,12,26649,nyp.33433075740773,1904,"Fox, John,",Christmas eve on Lonesome
0.00044927785192330565,34,75677,00010868,1947,"Powell, Richard",And hope to die
0.00044857800771554173,60,133756,mdp.39015063928116,1913,"Ward, Humphry,",The mating of Lydia
0.0004476731172293104,22,49143,00010960,1949,"Sterling, Stewart",Alarm in the night
0.00044726886449617025,24,53659,uc2.ark:/13960/t5p845r8f,1916,"Sherman, Charles,",Only relatives invited
0.00044599349179867524,27,60539,uc2.ark:/13960/t7cr5nz1h,1910,"Knapp, George Leonard,",The scales of justice
0.0004457482869789669,43,96467,nyp.33433076031271,1923,"Cobb, Irvin S.",The works of Irvin S. Cobb
0.00044567492740900806,33,74045,uc2.ark:/13960/t9c53h70w,1908,"Mathews, Frances Aymar,",The flame dancer
0.00044567251983242714,25,56095,wu.89005052980,1902,"Tynan, Katharine,",The handsome quaker and other stories
0.0004449422342237292,29,65177,uc2.ark:/13960/t45q4s11n,1900,"Winterburn, Florence Hull,",Southern hearts
0.00044474093840338,8,17988,njp.32101063580185,1916,"Andrews, Mary Raymond Shipman,",Old glory
0.0004443901300952106,40,90011,nc01.ark:/13960/t41r7kk60,1900,"Bacheller, Irving,",Eben Holden;
0.0004439934035265762,49,110362,uc2.ark:/13960/t8z893478,1904,"Nicholson, Meredith,",Zelda Dameron
0.0004434034103505779,46,103743,nyp.33433067283642,1910,"Mitchell, S. Weir",[Works of S. Weir Mitchell]
0.00044301694539816146,68,153493,nyp.33433067319172,1900,"Gaboriau, Emile,",[Collected works]
0.0004421343225639477,41,92732,00010449,1934,"Palmer, Stuart",The puzzle of the silver Persian
0.000441881996464944,21,47524,00010278,1927,"Van Dyke, Henry",Fisherman's luck and some other uncertain things
0.0004403734366742998,15,34062,uc1.b4512699,1921,"McCutcheon, John T.",The restless age
0.0004393561742216214,52,118355,00010318,1929,"Smedley, Agnes",Daughter of earth
0.000439250451232403,834,1898689,uva.x000357485,1906,<blank>,The Century dictionary and cyclopedia;
0.00043910659609313805,37,84262,00010416,1933,"Queen, Ellery",The American gun mystery
0.0004383113325395028,120,273778,00010915,1948,"Shaw, Irwin",The young lions
0.0004381161007667032,28,63910,nyp.33433076043342,1920,"Rowland, Henry C.",Duds
0.0004369060807964174,28,64087,00010603,1940,"Daly, Elizabeth",Unexpected night
0.00043656207366984994,32,73300,uc2.ark:/13960/t1wd3rh07,1916,"Locke, Sumner,",Samaritan Mary
0.0004360861270100845,64,146760,uc2.ark:/13960/t4zg6hs06,1916,"Stratton-Porter, Gene,",Michael O'Halloran
0.0004337204361988387,49,112976,wu.89100335983,1903,"Kingsley, Charles,","The novels, poems, and memories of Charles Kingsley"
0.0004336983627886805,12,27669,mdp.39015005750545,1910,"Bangs, John Kendrick,",A house-boat on the Styx;
0.00043320048518454343,30,69252,00010626,1940,"Stout, Rex",Over my dead body
0.00043251199091079277,67,154909,00010273,1927,"Lewis, Sinclair",Elmer Gantry
0.00043243911102874177,28,64749,nyp.33433075765630,1918,"Tracy, Louis,",Diana of the moorland
0.00043143297380585517,49,113575,00010573,1939,"Cheney, Brainard",Lightwood
0.00043091839482897927,8,18565,uc2.ark:/13960/t1wd3q53s,1916,"Andrews, Mary Raymond Shipman,",Old glory
0.0004302507945760642,31,72051,00010400,1933,"Burroughs, Edgar Rice",Apache devil
0.00042997125981579124,38,88378,00010737,1944,"Busch, Niven",They dream of home
0.0004299138125166336,42,97694,uc2.ark:/13960/t52f7mn78,1918,"Hood, Robert Allison.",The chivalry of Keith Leicester
0.00042905564851761273,20,46614,uc2.ark:/13960/t78s4kd7f,1908,"Winfield, Arthur M.","The Rover boys on the farm, or, Last days at Putnam hall"
0.0004283004629724052,21,49031,uc1.32106012763840,1920,"Voltaire,",Candide
0.00042778637006811676,26,60778,uva.x004256957,1907,"James, Winifred Lewellin.",Bachelor Betty
0.0004258664744807705,78,183156,nyp.33433076094766,1905,"Kester, Vaughan,",The fortunes of the Landrays
0.0004250495891187305,21,49406,uc2.ark:/13960/t2c82602q,1912,"Sandes, John,",Designing fate
0.00042467353222210426,28,65933,00010443,1934,"Hurston, Zora Neale",Jonah's gourd vine
0.0004243258822775892,53,124904,nyp.33433076057730,1916,"Watts, Mary Stanbery,",The rudder;
0.0004240536264739941,78,183939,mdp.39015063943099,1905,"Kester, Vaughan,",The fortunes of the Landrays
0.0004240030349690924,19,44811,mdp.39015030714094,1922,"Watts-Dunton, Clara.",The home life of Swinburne
0.0004235269204298798,24,56667,coo.31924064984903,1905,"Braddon, M. E.",The rose of life
0.00042207449614857024,48,113724,uc2.ark:/13960/t06w98z59,1918,"Shaw, Bernard,",The irrational knot
0.00042202996412745304,28,66346,mdp.39015063960606,1910,"Stevenson, Robert Louis,",An inland voyage
0.00042186790126127685,39,92446,pst.000013622855,1905,"Thackeray, William Makepeace,",Burlesques
0.00042163676672605854,31,73523,00010619,1940,"Popkin, Zelda",Time off for murder
0.0004212875458292533,37,87826,mdp.39015039759207,1905,"Brontë, Charlotte,",Novels of the sisters Brontë
0.00042077310044321434,45,106946,00010329,1930,"Ferber, Edna",Cimarron
0.00042024209177117495,260,618691,00010232,1925,"Anderson, Sherwood",Dark laughter
0.00041992546323027665,24,57153,00010566,1938,"Torrey, Roger",42 days for murder
0.00041892420264760095,30,71612,nyp.33433074840905,1920,"Croy, Homer,",Turkey Bowman
0.0004185625751049782,31,74063,00010588,1939,"Stout, Rex",Mountain cat Murders
0.0004158868787689748,26,62517,00010839,1947,"Brown, Fredric",The fabulous clipjoint
0.00041559880861674863,36,86622,00010560,1938,"Rawson, Clayton",Death from a top hat
0.0004147934061228859,31,74736,dul1.ark:/13960/t0ft99k1b,1915,"Grogan, Gerald,",A drop in infinity
0.00041364239444314366,53,128130,00010343,1931,"Buck, Pearl S.",The good earth
0.0004134764817428747,29,70137,wu.89006384291,1923,"[O'Brien, Florence Roma Muir Wilson]",The grand tour of Alphonse Marichaud
0.0004130037170334533,7,16949,nyp.33433081603502,1913,"Richards, Laura Elizabeth Howe,",The golden windows;
0.00041272699984991747,11,26652,uc1.$b630870,1919,"Sloane, Julia M.",The smiling hill-top
0.0004124404252719052,27,65464,00010602,1940,"Daly, Elizabeth",Deadly nightshade
0.0004106409569719693,23,56010,mdp.39015059410103,1918,"Noyes, Alfred,",Walking shadows;
0.00040986502720655784,29,70755,00010931,1949,"Brand, Max",Way of the lawless
0.00040943653733671283,42,102580,uc2.ark:/13960/t2b855v5s,1922,"Thurston, E. Temple",The miracle
0.0004093937251107224,22,53738,00010810,1946,"Daly, Elizabeth",The wrong way down
0.00040858988977575064,43,105240,nyp.33433082486113,1918,"Blasco Ibáñez, Vicente,",The four horsemen of the Apocalypse
0.00040825973914351404,38,93078,uc2.ark:/13960/t6154jd1g,1903,"Doyle, Arthur Conan,",Rodney Stone
0.0004068282045857675,25,61451,nyp.33433082527965,1921,"Abbott, Jane,",Aprilly
0.0004065867046147591,20,49190,00010735,1944,"Brand, Max",The fighting four
0.0004057144262214463,33,81338,uc2.ark:/13960/t0xp6wk8k,1903,"Maupassant, Guy de,",The life work of Henri Rene ́Guy de Maupassant
0.00040535062829347385,59,145553,yale.39002007592646,1918,"Thomas, William Isaac,",The Polish peasant in Europe and America; monograph of an immigrant group
0.0004053177691309987,15,37008,uc2.ark:/13960/t3gx46w4v,1922,"Merrick, Leonard,",One man's view
0.0004035202336574305,21,52042,uc1.b3326069,1902,"Van Dyke, Henry,",The ruling passion;
0.0004035074105687903,26,64435,uc2.ark:/13960/t6j09x02z,1909,"Ewing, Juliana Horatia,",Juliana Horatia Ewing's works
0.0004032722663901371,28,69432,nyp.33433074810692,1921,"Chitwood, Mary Morrison.",Saved for a purpose
0.0004028768390581635,27,67018,00010529,1937,"Rinehart, Mary Roberts",Tish marches on
0.0004026913203241665,24,59599,00010784,1945,"Merwin, Sam",Knife in my back
0.0004023740066391711,24,59646,00010439,1934,"Hammett, Dashiell",The thin man
0.0004019980156693695,94,233832,uc2.ark:/13960/t8rb6xh2d,1918,"White, William Allen,",In the heart of a fool
0.0004006123646144821,28,69893,mdp.39015063915667,1918,"Barton, George,",The mystery of the red flame
0.0003988496336880996,19,47637,00010296,1928,"Rinehart, Mary Roberts",Two flights up
0.0003969934363751853,15,37784,wu.89001904986,1904,"Sterne, Laurence,",The works and life
0.00039696792121131927,21,52901,00010654,1941,"Stout, Rex",The broken vase
0.00039669421487603304,30,75625,00010233,1925,"Burroughs, Edgar Rice",The bandit of Hell's Bend
0.000395695520898745,46,116251,uc2.ark:/13960/t10p0zd98,1901,"Douglas, Amanda M.,",Home nook
0.00039562727745965645,19,48025,uc2.ark:/13960/t0ms3mz2d,1922,"Magee, Anna F.",The Magee intermediate reader
0.0003954783640378341,36,91029,uc2.ark:/13960/t4bn9zz22,1913,"Gibbs, George,",Madcap
0.00039547184734786694,32,80916,uc2.ark:/13960/t4kk99836,1902,"Parker, Gilbert,","Donovan Pasha, and some people of Egypt"
0.00039522344239618327,14,35423,nyp.33433074811047,1921,"Carter, Edward Champe.","""A Marine, Sir!"""
0.00039458627628931065,10,25343,mdp.39015040041728,1923,"Wilkins, Zora Putnam.",Letters of a business woman to her daughter ; and Letters of a business girl to her mother
0.0003924539322971333,43,109567,mdp.39015051097940,1910,"Hatcher, William Eldridge,",Along the trail of the friendly years
0.0003914344922864379,34,86860,pst.000006085162,1901,"Herrick, Robert,",Jock O'dreams
0.0003888813742729609,23,59144,00010571,1939,"Cameron, Evelyn",Dead man's shoes
0.0003888064148009008,77,198042,00010950,1949,"Miller, Henry",Sexus
0.0003875900706470992,22,56761,00010393,1932,"Thurman, Wallace",Infants of the spring
0.0003871653423756263,153,395180,00010482,1935,"Wolfe, Thomas",Of time and the river
0.00038704371174919566,16,41339,nnc1.cu13147501,1917,"Richards, Laura Elizabeth Howe,",Five minute stories
0.00038567227498433206,16,41486,uc1.b3710871,1923,"Bodenheim, Maxwell,",Blackguard
0.00038549107949548855,32,83011,nyp.33433074904883,1901,"Moore, Frank Frankfort,",According to Plato
0.0003853395805053203,88,228370,uc2.ark:/13960/t47p8x240,1905,"Sinclair, May.",The divine fire
0.0003853302506913278,17,44118,mdp.39015003451062,1911,"Synge, J. M.",The Aran islands
0.0003834355828220859,25,65200,uva.x000619368,1903,"Bisland, Elizabeth,",A candle of understanding
0.00038289725590299936,24,62680,00010705,1943,"Daly, Elizabeth",Nothing can rescue me
0.0003827425630993642,18,47029,00010722,1943,"McCullers, Carson",The ballad of the sad cafÈ
0.0003826793441464779,104,271768,uc1.b4104047,1909,"Blackmore, R. D.",Lorna Doone
0.00038254376300648796,25,65352,00010538,1938,"Baker, Dorothy",Young man with a horn
0.00038201739915608884,22,57589,uc2.ark:/13960/t0zp3xk1s,1909,"Tompkins, Juliet Wilbor,",Open house
0.0003813214977808339,61,159970,mdp.39015005238822,1912,"Gaskell, Elizabeth Cleghorn,",Mary Barton
0.0003804746068429063,27,70964,njp.32101068605821,1904,"Wells, H. G.",Twelve stories and a dream
0.00038044512079132587,30,78855,00010304,1929,"Footner, Hulbert",A self-made thief
0.00038022813688212925,30,78900,00010772,1945,"Ferber, Edna",Great son
0.00037989939216097254,29,76336,coo.31924088381920,1904,"Flaubert, Gustave,",[Works]
0.0003797835233916667,38,100057,uc2.ark:/13960/t3902141v,1917,"Beresford, J. D.",House-mates
0.0003795159335479843,31,81683,uc2.ark:/13960/t4dn4126w,1901,"Garland, Hamlin,",Her mountain lover
0.0003794280983753579,11,28991,00010953,1949,"Nathan, Robert",The river journey
0.0003790158963725949,17,44853,00010394,1932,"Tully, Jim",Laughter in hell
0.00037894131636373137,29,76529,uc2.ark:/13960/t6tx3730k,1908,"Tracy, Louis,",The message
0.0003788005392337088,34,89757,nyp.33433076023989,1920,"Norris, Kathleen Thompson,",Harriet and the piper
0.00037841161723664915,24,63423,nyp.33433084130479,1903,"Babcock, Bernie,",Justice to the woman
0.00037784774958325615,51,134975,uc2.ark:/13960/t3125v74x,1919,"Young, Francis Brett,",The young physician
0.00037616268466168155,33,87728,00010783,1945,"Maxwell, William",The folded leaf
0.00037480719053179374,26,69369,00010438,1934,"Gardner, Erle Stanley",The case of the lucky legs
0.0003745938897973591,52,138817,00010312,1929,"Lewis, Sinclair",Dodsworth
0.0003744091355829082,16,42734,00010777,1945,"Holding, Elisabeth Sanxay",Net of cobwebs
0.00037383736579238566,25,66874,uc2.ark:/13960/t3028rg92,1912,"Barrie, J. M.",The little white bird
0.00037368090640040654,25,66902,mdp.39076005000166,1909,"Barrie, J. M.","The little white bird; or, Adventures in Kensington gardens"
0.00037350225595362597,50,133868,mdp.39015067509599,1906,"Patten, William,",Great short stories
0.00037259031265187104,23,61730,uc2.ark:/13960/t22b8vt30,1920,"Balzac, Honoré de,",Short stories
0.0003724172861207526,25,67129,mdp.39015012840560,1911,"Vaka, Demetra,",In the shadow of Islam
0.00037233932523840057,36,96686,00010744,1944,"Gordon, Caroline",The women on the porch
0.0003721841332027424,19,51050,00010356,1931,"March, William",Company K
0.00037166533601299453,27,72646,uc2.ark:/13960/fk1td9n70k,1917,"Anderson, Sherwood,",Marching men
0.0003711676935639522,25,67355,00010932,1949,"Brown, Fredric",The bloody moonlight
0.0003699593044765076,26,70278,00010664,1942,"Gardner, Erle Stanley",The case of the curious bride
0.00036981741977016534,27,73009,00010386,1932,"Palmer, Stuart",Murder on the blackboard
0.0003693839065264304,38,102874,uc1.b4101369,1906,"Trollope, Anthony,",The vicar of Bullhampton;
0.0003664652852670485,35,95507,00010648,1941,"Prouty, Olive Higgins",Now: voyager
0.00036539263312237373,156,426938,00010497,1936,"Mitchell, Margaret",Gone with the wind
0.0003648948992116059,33,90437,00010661,1942,"Eberhart, Mignon Good",Wolf in man's clothing
0.00036480817170304614,12,32894,00010412,1933,"Nathan, Robert",One more spring
0.00036462416364332466,20,54851,nyp.33433076054877,1918,"Robertson, David Taylor.",By paths they know not
0.0003645377661125693,15,41148,uc2.ark:/13960/t5t729c9s,1916,"Gould, Elizabeth Lincoln,",Cap'n Gid
0.00036405999708752004,45,123606,uc1.b3561875,1922,"Garland, Hamlin,",They of the high trails
0.000363822562388832,27,74212,nyp.33433074949177,1902,"Hobbes, John Oliver,",Love and the soul hunters
0.00036303758735591946,28,77127,00010720,1943,"McCloy, Helen",Do not disturb
0.0003629137548738875,82,225949,00010870,1947,"Roberts, Kenneth Lewis",Lydia Bailey
0.0003626315663286101,121,333672,uc2.ark:/13960/t88g8rq1b,1910,"Dickens, Charles,",Life and adventures of Martin Chuzzlewit
0.00036204677107916757,27,74576,00010768,1945,"Coxe, George Harmon",The jade venus
0.0003619213499666354,32,88417,00010562,1938,"Steinbeck, John",The long valley
0.00036165796590980563,23,63596,nyp.33433082531215,1910,"Ely, Wilmer M.","The boy chums in the forest, or Hunting for plume birds in the Florida Everglades"
0.0003613134466412302,25,69192,mdp.39015073391032,1923,"Rubin, Victor.",Tar and feathers
0.00036067717138928336,16,44361,nyp.33433044038846,1910,"McElroy, John,",Si Klegg;
0.00036016226257724535,19,52754,00010774,1945,"Halliday, Brett",Murder is my business
0.0003596616053417567,23,63949,njp.32101076422813,1903,"Puddefoot, William George,",Hewers of wood
0.0003577290518075839,34,95044,nyp.33433074927199,1901,"Begbie, Harold,",The fall of the curtain
0.00035726099900760833,27,75575,00010591,1939,"Trumbo, Dalton",Johnny got his gun
0.0003567924360003568,28,78477,nyp.33433076044639,1913,"Shackelford, Ethel.",The jumping-off place
0.00035664751337428175,18,50470,00010937,1949,"Ellson, Hal",Duke
0.0003563852354688163,21,58925,uc2.ark:/13960/t4zg6gg55,1908,"Hotchkiss, Chauncey Crafts,",A prisoner of the sea
0.0003559932954596022,24,67417,00010713,1943,"Hughes, Dorothy B.",The Blackbirder
0.0003558550009489467,60,168608,00010627,1940,"Wright, Richard",Native son
0.0003553028957186001,28,78806,00010460,1934,"Teilhet, Darwin L.",The talking sparrow murders
0.00035475860289612023,22,62014,00010558,1938,"Queen, Ellery",The devil to pay
0.000354641368915684,32,90232,00010351,1931,"Hill, Grace Livingston",Kerry
0.0003544465317406869,20,56426,umn.31951000912730x,1902,"Tappan, Eva March,",In the days of Queen Elizabeth
0.0003543620047312116,37,104413,nnc1.0026591928,1913,"Green, Anna Katharine,",Masterpieces of mystery
0.00035435861091424523,5,14110,mdp.39015063511581,1904,"Dickens, Charles,",The Holly-tree
0.0003539316535385635,47,132794,00010583,1939,"Miller, Henry",Tropic of Capricorn
0.00035323478594739876,46,130225,00010514,1937,"Bristow, Gwen",Deep summer
0.0003526196703006083,36,102093,uc2.ark:/13960/t6ww77f96,1913,"Greene, Frances Nimmo.",The right of the strongest
0.00035163117796444617,18,51190,coo.31924013476761,1904,"Haggard, H. Rider","Stella Fregelius, a tale of three destinies"
0.00035092336710970743,24,68391,00010837,1947,"Bardin, John Franklin",The last of Phillip Banter
0.00035042976316788504,36,102731,uva.x000597877,1922,"Mackenzie, Compton,",The altar steps
0.00035001427689813664,38,108567,inu.30000115733739,1923,"Stockley, Cynthia,",Ponjola
0.00034916201117318437,14,40096,mdp.39015063964277,1908,"Sheldon, Mary Boardman.",Coffee and a love affair;
0.00034891023702635435,15,42991,nyp.33433074864665,1913,"Graham, Oscar.",A prince of his race;
0.0003471677828297534,31,89294,wu.89001431683,1909,"Montgomery, L. M.",Anne of Avonlea
0.00034635233268296063,30,86617,nyp.33433074952544,1900,"Crommelin, May.",The luck of a lowland laddie
0.0003457583937399533,57,164855,uc1.b3324507,1902,"Lever, Charles James,",The Daltons;
0.00034476464742744733,34,98618,nyp.33433074873286,1908,"Knowles, Robert Edward,",The web of time
0.0003432351472790814,11,32048,loc.ark:/13960/t29893h84,1922,"Chappell, George S.",My northern exposure;
0.00034321490533303163,91,265140,00010462,1934,"Wolfe, Thomas",You can't go home again
0.00034247133841060684,21,61319,nyp.33433082343496,1910,"Lippmann, Julie Mathilde,",Dorothy Day;
0.000342358277937862,24,70102,00010307,1929,"Hammett, Dashiell",The Dain curse
0.00034234851078397807,18,52578,nyp.33433075753248,1915,"Stringer, Arthur,",The prairie wife
0.00034171409044909116,26,76087,nyp.33433074836119,1917,"Cocke, Sarah Johnson.",The master of the hills;
0.00034156146135757545,26,76121,00010721,1943,"McCloy, Helen",The goblin market
0.00034138617313363455,47,137674,uc2.ark:/13960/t79s1pf6t,1914,"Dunn, Robert.",The youngest world;
0.00034133929125550796,22,64452,00010214,1923,"Stringer, Arthur",Phantom wires
0.00034130496186799737,29,84968,00010254,1926,"Cather, Willa",My Antonia
0.0003412298751925881,33,96709,uc2.ark:/13960/t5q81587v,1919,"Russell, John,",Where the pavement ends
0.00034093981824380725,29,85059,uc2.ark:/13960/t01z4341s,1922,"Ashmun, Margaret,",Support
0.00033932813030200206,27,79569,00010827,1946,"Sherman, Harold M.",The green man
0.0003386616093199675,25,73820,00010873,1947,"Stout, Rex",Too many women
0.0003384858400090263,33,97493,00010369,1932,"Austin, Anne",One drop of blood
0.00033832140533506834,26,76850,nyp.33433075762124,1917,"Vachell, Horace Annesley,",Fishpingle;
