s/w_ratio,snippets,words,volid,date,author,title
0.001340992997036571,81,60403,nyp.33433075822951,1861,<blank>,Half-hours with foreign authors
0.0013295907815039148,18,13538,uc2.ark:/13960/t82j69q4g,1867,"Prentiss, E.","Fred, and Maria, and me"
0.0013205282112845138,121,91630,uc2.ark:/13960/t8hd7qg4b,1895,"Ross, Albert,",Young Fawcett's Mabel
0.0013073502134221288,117,89494,nc01.ark:/13960/t08w3v78q,1869,"Hill, A. F.",John Smith's funny adventures on a crutch
0.00130331221068716,29,22251,nyp.33433082525969,1852,"Arthur, T. S.","The last penny, and other stories"
0.0013032293006566922,77,59084,nyp.33433076084163,1894,"Hubbard, Elbert,",Forbes of Harvard
0.0012999290947766486,110,84620,nyp.33433075767677,1855,"Whitman, William E. S.",The ship-carpenter's family
0.0012971875469995487,138,106384,uc2.ark:/13960/t0ns0m48q,1854,"Robinson, Solon,",Hot corn
0.001288173934900088,41,31828,njp.32101066479930,1872,"Burnand, F. C.",Happy-thought hall
0.0012851200753413907,131,101936,nc01.ark:/13960/t3kw67832,1858,"Elliot, Samuel H.",New England's chattels;
0.001284142574532329,222,172878,mdp.39015031299459,1857,"Morley, Henry.",Gossip
0.001280345693337201,128,99973,uc1.b3327245,1877,"Wood, Henry,",Mrs. Wood's novels
0.001267886252490491,14,11042,uc2.ark:/13960/t9w08zk50,1860,"Leech, John,",Four hundred humorous illustrations
0.001265022137887413,70,55335,uc2.ark:/13960/t6g162w8r,1897,"Hooper, Will Phillip.",An untold tale
0.001264422317053896,48,37962,uc2.ark:/13960/t01z41t0f,1868,"Pomeroy, Mark M.",Nonsense
0.0012564773574114834,290,230804,mdp.39015066274179,1896,"Balzac, Honoré de,",The works of Honoré de Balzac;
0.0012514056688100112,217,173405,njp.32101067643724,1874,"Farjeon, B. L.",London's heart
0.001238881829733164,78,62960,uc2.ark:/13960/t39z98107,1856,"Underhill, Edward Fitch,",The history and records of the Elephant Club;
0.00123581300870751,87,70399,uiuo.ark:/13960/t3611nv3q,1864,"Sala, George Augustus,",Quite alone
0.001234603347784892,86,69658,uc2.ark:/13960/t5bc3vt09,1862,"Gould, Edward Sherman,","John Doe and Richard Roe, or, Episodes of life in New York"
0.001234290843806104,66,53472,uiuo.ark:/13960/t03x8wp94,1880,"Christie-Murray, David.",A life's atonement
0.0012269146325713548,76,61944,uiuo.ark:/13960/t1bk1n75t,1881,"Besant, Walter,",The chaplain of the fleet
0.0012216698963686916,58,47476,uiuo.ark:/13960/t55d9b38m,1892,"Kevill-Davies, Albert.",Miss Blanchard of Chicago
0.0012145187035880352,105,86454,uc2.ark:/13960/t4qj79t7f,1880,"Henty, G. A.","For name and fame, or, Through Afghan passes"
0.0012144592084583513,68,55992,nyp.33433066603923,1871,"Abbott, Jacob,",Hunter and Tom
0.0012136488820426645,78,64269,njp.32101068164027,1865,<blank>,"Luke Darrell, the Chicago newsboy"
0.0011758941695247428,48,40820,njp.32101074759323,1880,"Belton, Fred.",Random recollections of an old actor
0.001175600348717407,89,75706,uc2.ark:/13960/t75t3hm1f,1898,"Fuller, Anna,",One of the Pilgrims
0.001174598193270718,262,223055,mdp.39015030753993,1863,"Jerrold, Douglas William,",The works of Douglas Jarrold
0.0011693232296838255,179,153080,nyp.33433075767008,1889,"Westall, William,",Birch Dene;
0.0011681163074078742,139,118995,uiuo.ark:/13960/t74t76z2w,1873,"Richards, Alfred Bate,",So very human
0.0011411743051720964,62,54330,nnc1.0114190303,1869,"Kenealy, Edward Vaughan,",Edward Wortley Montagu
0.0011384217335058215,44,38650,uiuo.ark:/13960/t5k93g04d,1881,"Besant, Walter,",The ten years' tenant
0.0011264188545186725,65,57705,uiuo.ark:/13960/t8tb1rx2f,1862,"Sala, George Augustus,",The seven sons of Mammon
0.0011254436845294779,65,57755,njp.32101066381052,1873,"Dutcher, George M.",Disenthralled
0.001119890499595595,72,64292,uiuo.ark:/13960/t59c7824j,1875,"Besant, Walter",With harp and crown
0.0011146940562920499,28,25119,mdp.39015063588290,1897,"Townsend, Edward W.",Near a whole city full
0.0011136300361929761,28,25143,nyp.33433076080237,1897,"Townsend, Edward W.",Near a whole city full
0.0011132431996953229,76,68269,uc1.b317840,1892,"Balzac, Honoré de,",Albert Savarus
0.0011123280169758369,65,58436,uc2.ark:/13960/t6pz52743,1878,"Harte, Bret,",Drift from two shores
0.00111173886894239,183,164607,uc2.ark:/13960/t3mw2f789,1857,"More, Hannah,",The shepherd of Salisbury Plain
0.0011102513205261918,33,29723,uc2.ark:/13960/t15m63t03,1893,"Alden, W. L.",Told by the colonel
0.0011053011945755219,104,94092,uc1.b3327423,1899,"Sherwood, Margaret Pollock,","Henry Worthington, idealist;"
0.001101548647804855,187,169761,njp.32101064749227,1879,"Edwards, Amelia Ann Blanford,",Debenham's vow
0.0010954603794870955,134,122323,uc2.ark:/13960/t5x63bg7j,1887,"Whitney, A. D. T.",Homespun yarns
0.001094183991246528,52,47524,uc1.b248743,1873,"Eggleston, George Cary,",A man of honor
0.001093693036820999,66,60346,njp.32101073479964,1878,"Francillon, R. E.",Strange waters
0.0010867719476991,288,265005,uva.x000835695,1868,"Reade, Charles,",Hard Cash
0.0010859271418650167,86,79195,uc2.ark:/13960/t1hh6cg3f,1876,"Clark, Charles Heber,",Elbow-room
0.0010777117557963416,37,34332,nyp.33433074854690,1854,"Francis, Francis.",The real salt
0.001076474146827515,121,112404,nyp.33433074932439,1855,"Ballou, Maturin Murray,","The Turkish spies Ali Abubeker Kaled, and Zenobia Marrita Mustapha, or, the Mohammedan prophet of 1854"
0.0010738255033557046,112,104300,uc2.ark:/13960/t48p5zd7h,1889,<blank>,Amusing prose chap-books chiefly of last century
0.001071383019429446,126,117605,uc1.b249739,1898,"Farjeon, B. L.",Grif
0.0010708862782705987,67,62565,njp.32101068141769,1857,"Lever, Charles James,",Nuts and nutcrackers
0.0010691599756818516,102,95402,uc1.b3332063,1894,"Stevenson, Robert Louis,",Works
0.0010598141695702672,73,68880,uiuo.ark:/13960/t4nk3qb7b,1870,"Ouida,",Puck
0.0010586090000122383,173,163422,uc1.b3327120,1873,"Ross,",A legend of the Grand Gordons
0.001057393579331771,97,91735,mdp.49015002157650,1899,"Twain, Mark,",The writings of Mark Twain [pseud.]
0.0010562890896455871,76,71950,mdp.39015058619969,1877,"Arthur, T. S.",The bar-rooms at Brantley;
0.0010544693944579855,61,57849,yale.39002007021240,1899,"Daniel, F. E.",Recollections of a Rebel surgeon (and other sketches);
0.0010538458252040046,74,70219,nyp.33433082225578,1895,"Smollett, T.",The works of Tobias Smollett
0.0010505985227948042,99,94232,uc2.ark:/13960/t24b2zs6k,1886,"Bishop, Putnam P.",The psychologist
0.0010457452759065151,43,41119,uc2.ark:/13960/t1pg1k841,1853,"Oliphant,",Harry Muir
0.0010427730037655691,108,103570,dul1.ark:/13960/t6m04w73w,1864,"Longstreet, Augustus Baldwin,",Master William Mitten
0.0010392894260336644,97,93333,uc1.b3327122,1870,"Ross,","The wreck of the White Bear, East Indiaman"
0.0010313127900567222,58,56239,uiuo.ark:/13960/t79s29c1b,1867,"Braddon, M. E.",Birds of prey
0.0010218117508351346,52,50890,uc1.b3321919,1881,"Besant, Walter,",The chaplain of the fleet
0.0010204639466443136,56,54877,uc2.ark:/13960/t08w3f59b,1877,"Bettersworth, Alexander Pitts.","John Smith, democrat"
0.0010170316998753778,71,69811,njp.32101068141397,1867,"Lemon, Mark,","Leyton Hall, and other tales"
0.0010140237324703344,47,46350,njp.32101066163955,1880,"Scott, Clement,",The stage door
0.0010119058471748682,111,109694,uc1.32106006339268,1897,"Balzac, Honoré de,",The comedie humaine
0.0010107816711590297,27,26712,njp.32101066477728,1862,"Baker, Sarah Schoomaker (Tuthill,","Cheerily, cheerily"
0.0010085025786509022,123,121963,nyp.33433076043870,1897,"Savage, Richard,",A fascinating traitor
0.0010076506810972195,54,53590,uiuo.ark:/13960/t51g10g4w,1873,"Besant, Walter",My little girl
0.0010060668882046278,33,32801,nyp.33433082539846,1857,"Haven, Alice B.","""No such word as fail;"" or, The children's journey"
0.001001921331494513,85,84837,njp.32101068177615,1870,"Edwards, Amelia Ann Blanford,",Debenham's vow
0.0010014927911415129,53,52921,uiuo.ark:/13960/t97660c0q,1860,"Kavanagh, Julia,","Seven years, and other tales"
0.0010014132092953608,107,106849,nnc1.0020308957,1870,"Eliot, George,",Novels of George Eliot
0.000999980645535893,155,155003,mdp.39015030307881,1899,"Gaboriau, Emile,",File no. 113
0.0009997875451466564,80,80017,uc2.ark:/13960/t3kw5h55m,1888,"Nye, Bill,",Bill Nye and Boomerang
0.0009876099838391093,11,11138,nyp.33433082296959,1873,"St. Obyn, E. A.",Sowing and reaping
0.0009799608015679372,49,50002,uiuo.ark:/13960/t0tq6jr5n,1865,"Strauss, G. L. M.",The old ledger
0.0009782379676729976,65,66446,mdp.39015009195937,1899,"Bay, J. Christian",Danish folk tales;
0.0009717331486078239,101,103938,mdp.39015029912543,1895,"Stevenson, Robert Louis,",The novels and tales of Robert Louis Stevenson
0.000971682398667407,28,28816,uc1.b271263,1861,"Beck, Edward",A packet of seeds saved by an old gardner
0.0009695528272374708,181,186684,nc01.ark:/13960/t9r21dm82,1864,"Sargent, Epes,",Peculiar;
0.0009676356748744132,47,48572,njp.32101039900962,1879,"Collins, Wilkie,",A rogue's life
0.0009646394839898641,67,69456,uc2.ark:/13960/t9t14vb5t,1874,"Pinkerton, Allan,",The expressman and the detective
0.0009644603997152546,126,130643,uc1.b4105328,1853,"Reynolds, George W. M.",The seamstress
0.0009611482517781243,180,187276,uc2.ark:/13960/t3cz3cz3c,1864,"Sargent, Epes,",Peculiar;
0.000961051665107818,112,116539,nyp.33433075806947,1874,"Berthoud, Eugène,","She loved him madly: or, ""Le beau Roland."""
0.0009609032490541108,144,149859,uva.x000234376,1895,"Reade, Charles,",The complete writings of Charles Reade
0.0009594955794667946,28,29182,uc2.ark:/13960/t4nk37f2g,1861,"Beck, Edward",A packet of seeds saved by an old gardner
0.0009589678019295595,66,68824,nyp.33433075872956,1861,"Pycroft, James,",Agony point
0.0009583970940976506,181,188857,nyp.33433076026966,1853,"Simms, William Gilmore,",The sword and the distaff
0.0009568138817147832,133,139003,uc1.l0075932277,1891,"Farjeon, B. L.",Ties -- human and divine;
0.0009565697275783066,572,597970,mdp.39015078576033,1869,"St. John, Percy B.",The rival Crusoes
0.0009550098771569487,73,76439,nyp.33433082002910,1863,"Newell, R. H.",The Orpheus C. Kerr [pseud.] papers
0.0009517162616585242,30,31522,uc2.ark:/13960/t24b2xk2j,1897,"Rogers, Robert Cameron,",Old Dorset;
0.0009465340929195711,107,113044,uc2.ark:/13960/t3cz3334b,1885,"Twain, Mark,",Adventures of Huckleberry Finn (Tom Sawyer's comrade)
0.0009446587420294418,48,50812,uiuo.ark:/13960/t77s7zr4v,1881,"Besant, Walter,",The chaplain of the fleet
0.0009443597241070554,135,142954,uc2.ark:/13960/t3xs5mr3k,1888,"Francis, Francis.",Newton Dogvane
0.0009341429238673517,16,17128,nyp.33433084129745,1889,"Ballou, William Hosea,",A ride on a cyclone
0.0009333413620762329,31,33214,loc.ark:/13960/t22b9540p,1852,"Cymon,",Hits and dashes
0.0009315849647832654,66,70847,uiuo.ark:/13960/t6sx6z33j,1869,"Thornbury, Walter,",The vicar's courtship
0.000928952962824017,52,55977,nyp.33433082170568,1875,"Arthur, T. S.","Cederale, or, The peacemakers"
0.0009276879162702188,39,42040,uc1.b3324281,1869,"Warren, John Byrne Leicester,",Ropes of sand
0.0009276437847866419,1,1078,loc.ark:/13960/t3mw2x30f,1879,"Sertrew, Saul. [old catalog heading]",The two awfuls
0.0009225620782914386,628,680713,njp.32101067000941,1875,"Orton, Arthur,",The trial at bar of Sir Roger C. D. Tichborne
0.000922370303441006,49,53124,wu.89098015225,1891,"Chisholm, Belle V.","Stephen Lyle, gentleman and philanthropist"
0.0009217941466071691,352,381864,mdp.39015067197379,1885,"Porter, David D.",Allan Dare and Robert le Diable
0.0009216947541015417,95,103071,nyp.33433074862198,1861,"Caldwell, John H.,",The Thurstons of the old Palmetto state
0.0009202751138235009,38,41292,uc2.ark:/13960/t1sf30869,1895,"Philips, F. C.",A question of colour and other stories
0.0009131030284583778,36,39426,uiuo.ark:/13960/t3hx1mc48,1881,"Blinkhoolie,",Blair Athol
0.0009077016763756276,79,87033,wu.89006925317,1899,"Meade, L. T.,",The odds and the evens
0.0009070605901229487,119,131193,yale.39002006548433,1868,"McCabe, James Dabney,",The life and public services of Horatio Seymour
0.0009056603773584906,12,13250,nyp.33433081989794,1872,"Sheldon, E. A.",The first[-fifth] reader
0.0009023234829686443,48,53196,uc2.ark:/13960/t2b853p66,1886,"Riley, James Whitcomb,",The boss girl
0.0009022707146318234,54,59849,mdp.39015062319531,1862,"Sala, George Augustus,",The seven sons of Mammon
0.0009021810226221891,40,44337,uc1.b3327284,1879,"Whyte-Melville, G. J.",Black but comely
0.0008994457342255584,191,212353,nyp.33433075953210,1853,"Vidocq, Eugène François,","Memoirs of Vidocq, principal agent of the French police"
0.0008989714708759684,68,75642,wu.89063597124,1862,"Gilmore, James R.","Among the pines, or, South in secession-time"
0.0008950548221078541,28,31283,njp.32101007005877,1855,"Abbott, Jacob,",The Rollo series
0.0008936300929933815,64,71618,njp.32101067634079,1852,"Hall, Baynard Rush,",Frank Freeman's barber shop ;
0.000892897679979418,59,66077,wu.89098869936,1886,"Barr, Amelia Edith Huddleston,",The squire of Sandal-Side
0.0008921789662780464,148,165886,uva.x000742177,1850,"Cellini, Benvenuto,",Memoirs of Benvenuto Cellini
0.000891985277548261,190,213008,mdp.39015032860713,1863,"Jerrold, Douglas William,",The works of Douglas Jarrold
0.0008915935465609963,63,70660,uiuo.ark:/13960/t79s21j18,1883,"Besant, Walter,","The captains' room, etc"
0.0008910706619034889,110,123447,wu.89004395323,1884,"Gaboriau, Emile,",The slaves of Paris
0.0008894244563034372,31,34854,uc2.ark:/13960/t4fn16404,1876,"Kingsley, Henry,",The Grange garden
0.0008892553698898132,110,123699,uc2.ark:/13960/t41r6qk68,1897,"Moore, George,",A modern lover
0.000888590498005608,45,50642,nyp.33433082530555,1899,"Finn, Francis James,",The best foot forward and other stories
0.0008870020553978663,145,163472,mdp.39015012903640,1850,"Cellini, Benvenuto,",Memoirs of Benvenuto Cellini
0.0008860622409498588,90,101573,mdp.39015030847076,1876,"Harte, Bret,","Wan Lee, the Pagan"
0.0008859011438547122,34,38379,uiuo.ark:/13960/t7sn0v271,1855,"Rafter,","Percy Blake; or, The young rifleman"
0.0008827031243585006,43,48714,njp.32101067627818,1851,"Arthur, T. S.",Married life: its shadows and sunshine
0.0008810860201018144,27,30644,uva.x002743588,1887,"Arthur, T. S.",Heroes of the household
0.0008807762980061047,116,131702,uva.x030581132,1878,"Thackeray, William Makepeace,",The works of William Makepeace Thackeray
0.0008806693086745927,8,9084,njp.32101039724859,1871,"Pullen, Charles Henry.","Miss Columbia's public school, or, Will it blow over?"
0.0008729812309035355,38,43529,uiuo.ark:/13960/t02z1ss46,1853,"Oliphant,",Harry Muir
0.0008709772660171243,118,135480,wu.89099752834,1878,"Holley, Marietta,",Josiah Allen's wife as a P. A. and P. I
0.0008697979392479593,143,164406,uc2.ark:/13960/t56d5rk75,1882,"Besant, Walter,",All sorts and conditions of men;
0.0008697778258760907,217,249489,uc1.b3332124,1866,"Thackeray, Wiiliam Makepeace,",The adventures of Philip on his way through the world
0.0008678403173816018,35,40330,njp.32101067643682,1874,"Farjeon, B. L.",Jessie Trim;
0.0008662363428060469,31,35787,uiuo.ark:/13960/t0ht30x6v,1870,Author of No appeal.,Gerald Hastings of Barton
0.0008650002982759649,29,33526,njp.32101063604225,1856,<blank>,Henry Morris;
0.0008639898140148242,38,43982,uiuo.ark:/13960/t79s2cs6z,1862,"Robinson, F. W.","Slaves of the ring; or, Before and after"
0.0008625801930023182,48,55647,uiuo.ark:/13960/t2h70pm17,1882,"Besant, Walter,",All sorts and conditions of men
0.0008621093566977463,92,106715,uc1.b3579407,1853,"Moore, Thomas,","Memoirs, journal, and correspondence of Thomas Moore"
0.0008612823727050235,101,117267,uc2.ark:/13960/t3mw28s5z,1855,"Maitland, James A.",The watchman
0.0008555766686232179,86,100517,uc1.b3579410,1853,"Moore, Thomas,","Memoirs, journal, and correspondence of Thomas Moore"
0.0008488176235759095,64,75399,uc1.b794517,1862,"Gilmore, James R.","Among the pines: or, South in secession-time"
0.0008445446637445421,100,118407,uc1.b249611,1896,"Besant, Walter,",Beyond the dreams of avarice
0.0008423180592991914,40,47488,uc2.ark:/13960/t9r20sh01,1894,"Bunner, H. C.","More ""Short sixes."""
0.000838703981636797,57,67962,nyp.33433082548235,1882,"Henty, G. A.",Facing death;
0.0008383290362379589,53,63221,mdp.39015063554383,1851,<blank>,Quinland;
0.0008359219393388993,81,96899,inu.32000002773788,1899,"Balzac, Honoré de,",The magic skin
0.0008348691775750989,53,63483,uiuo.ark:/13960/t43r1dd5j,1878,"Braddon, M. E.",An open verdict
0.0008314558523763544,31,37284,wu.89098867948,1862,"Leslie, Madeline,","The organ grinder, or, Struggles after holiness"
0.000829274912172248,55,66323,uc2.ark:/13960/t4kk9997k,1871,"Gilbert, William,","The landlord of 'The Sun,'"
0.0008264462809917355,30,36300,uc2.ark:/13960/t7pn8xx2r,1883,"Butterworth, Hezekiah,",Up from the Cape
0.0008249463784853984,25,30305,loc.ark:/13960/t73v04c58,1870,"Pomeroy, Mark M.",Out Saturday nights
0.0008247032420301219,61,73966,njp.32101068171030,1863,"Howitt, Mary Botham,","Hope on! Hope ever! or, The boyhood of Felix Law"
0.0008235785035029539,225,273198,mdp.39015041172282,1862,"Hugo, Victor,",Les misérables
0.0008228923338288384,62,75344,uc2.ark:/13960/t8ff3n87g,1880,<blank>,A famous victory
0.0008223684210526315,8,9728,wu.89098026511,1871,"Goodwin,",The faithful dog and other tales
0.0008190662644585173,41,50057,wu.89098884901,1861,"Hankins, Marie Louise.",Women of New York
0.0008189076681604149,36,43961,uc1.b250589,1888,"Smart, Hawley,",Saddle and sabre
0.0008166530557824036,49,60001,uiuo.ark:/13960/t8gf12w8j,1884,"Besant, Walter,",Dorothy Forster
0.0008152265453932962,121,148425,uc2.ark:/13960/t07w6817b,1896,"Harte, Bret,",The writings of Bret Harte
0.0008144727007914759,85,104362,nyp.33433076024953,1856,"Maitland, James A.",The wanderer
0.0008135777079708016,36,44249,uc1.b249517,1895,"Bassett, George.",Hippolyte and Golden-beak
0.0008132390148190221,63,77468,uc1.b250410,1887,"Kennard, Nina H.,",Mrs. Siddons
0.0008068508976216236,44,54533,nyp.33433082529565,1867,"Optic, Oliver,","Seek and find, or, The adventures of a smart boy"
0.0008046315376312432,164,203820,uva.x030809306,1877,"Reade, Charles,",Put yourself in his place
0.0008040591122078355,29,36067,loc.ark:/13960/t8ff4b95m,1876,"Webb, Charles Henry,",Sea-weed and what we seed
0.0008007190129912575,49,61195,nyp.33433074942453,1890,"Cartwright, Fairfax L.,",Olga Zanelli
0.0008000336856288686,19,23749,uc2.ark:/13960/t4cn7c744,1893,"Smith, Sydney,",Bon-mots of Sidney Smith and R. Brinsley Sheridan
0.0007988359818550113,28,35051,wu.89098867989,1861,"Leslie, Madeline,","Tim, the scissors grinder"
0.0007984277115833436,39,48846,uiuo.ark:/13960/t9j39193k,1863,"Armstrong, F. C.","The pirates of ""The Foam"""
0.0007980447902638535,16,20049,nnc1.cr60162562,1888,"Lothrop, Harriett Mulford Stone,",How Tom and Dorothy made and kept a Christian home
0.0007964850541922184,153,192094,njp.32101067707263,1882,"Blackmore, R. D.",Christowell
0.0007961783439490446,41,51496,uiuo.ark:/13960/t9k36dp56,1859,"Robinson, F. W.",Woodleigh
